time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-21T16:31:35.929Z,36.2245,-95.84666667,0,1.53,ml,42,201,0.3167378452,0.56,ok,ok2022fppl,2022-03-22T13:41:12.244Z,"5 km S of Owasso, Oklahoma",quarry blast,,0.6,0.16,19,reviewed,ok,ok
2022-03-21T16:29:40.090Z,17.9846666666667,-66.9056666666667,10.37,2.42,md,3,193,,0.06,pr,pr71341093,2022-03-21T16:57:27.100Z,"1 km ESE of Fuig, Puerto Rico",earthquake,5.21,1.18,0.0715350110704085,3,reviewed,pr,pr
2022-03-21T16:28:47.044Z,-56.6938,-25.4038,10,5,mb,,84,6.745,0.7,us,us6000h6hj,2022-03-21T19:08:00.040Z,"South Sandwich Islands region",earthquake,8.9,1.9,0.111,29,reviewed,us,us
2022-03-21T16:28:18.940Z,38.8243332,-122.8061676,2.4,0.65,md,20,35,0.003192,0.02,nc,nc73708426,2022-03-21T17:02:15.357Z,"7km NW of The Geysers, CA",earthquake,0.22,0.49,0.08,3,automatic,nc,nc
2022-03-21T16:20:35.641Z,41.9655,70.8904,10,4.5,mb,,126,1.171,0.47,us,us6000h6et,2022-03-21T17:08:14.327Z,"62 km SSE of Zhabagly, Kazakhstan",earthquake,3.5,1.9,0.124,21,reviewed,us,us
2022-03-21T16:16:18.597Z,61.2853,-149.3773,29.3,2.9,ml,,,,0.53,ak,ak0223okm60n,2022-03-24T01:56:15.023Z,"10 km ESE of Eagle River, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-03-21T16:15:04.110Z,47.455,-112.7343333,15.43,0.97,ml,17,132,0.332,0.12,mb,mb80541119,2022-03-21T17:27:12.400Z,"26 km W of Augusta, Montana",earthquake,0.37,0.75,0.22,3,reviewed,mb,mb
2022-03-21T16:02:33.421Z,-57.803,-25.1862,35,5,mb,,83,7.244,0.71,us,us6000h6eq,2022-03-21T16:50:07.040Z,"South Sandwich Islands region",earthquake,12,1.9,0.09,44,reviewed,us,us
2022-03-21T16:02:22.860Z,33.8888333,-118.755,14.45,2.88,ml,87,105,0.1563,0.24,ci,ci39973479,2022-03-23T13:31:48.040Z,"14km SSE of Malibu, CA",earthquake,0.28,0.5,0.144,26,reviewed,ci,ci
2022-03-21T15:54:59.160Z,44.6651667,-110.6613333,7.89,1.21,ml,14,67,0.04918,0.2,uu,uu60486577,2022-03-21T16:32:42.870Z,"34 km S of Mammoth, Wyoming",earthquake,0.53,0.73,0.625,2,reviewed,uu,uu
2022-03-21T15:51:12.560Z,35.9865,-97.2055,6.91,1.05,ml,47,83,0.0863830487,0.22,ok,ok2022fpod,2022-03-22T13:51:35.257Z,"4 km NE of Coyle, Oklahoma",earthquake,,0.6,0.21,18,reviewed,ok,ok
2022-03-21T15:44:24.820Z,39.4118333,-110.2818333,-3.45,1.6,ml,8,206,0.03568,0.23,uu,uu60486572,2022-03-21T16:54:20.610Z,"17 km SSE of Sunnyside, Utah",earthquake,1.94,4.02,0.101,3,reviewed,uu,uu
2022-03-21T15:40:30.820Z,58.2383333333333,-155.175166666667,5.04,0.56,ml,11,116,,0.16,av,av91518671,2022-03-23T00:19:53.090Z,"85 km NNW of Karluk, Alaska",earthquake,0.38,0.86,0.277762438615291,11,reviewed,av,av
2022-03-21T15:32:56.610Z,19.0256671905518,-155.400329589844,35.0400009155273,2.0999999,md,43,214,,0.109999999,hv,hv72958072,2022-03-21T15:38:27.480Z,"19 km ESE of Naalehu, Hawaii",earthquake,0.81,1.41999996,0.75,7,automatic,hv,hv
2022-03-21T15:26:25.560Z,19.2369995117188,-155.39599609375,33.810001373291,1.99000001,md,41,144,,0.129999995,hv,hv72958062,2022-03-21T15:29:35.700Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.59,0.769999981,1.07000005,11,automatic,hv,hv
2022-03-21T15:20:27.666Z,37.4891,72.2195,182.47,4.3,mb,,56,1.359,0.59,us,us6000h6ei,2022-03-21T15:49:23.040Z,"58 km E of Khorugh, Tajikistan",earthquake,4.1,8.1,0.122,20,reviewed,us,us
2022-03-21T15:17:34.570Z,35.8691667,-117.6725,6.58,0.79,ml,17,91,0.08059,0.11,ci,ci39973463,2022-03-21T20:24:36.786Z,"22km ESE of Little Lake, CA",earthquake,0.17,0.43,0.15,9,reviewed,ci,ci
2022-03-21T15:15:58.293Z,62.3782,-151.1932,77.2,1.7,ml,,,,0.47,ak,ak0223ok0lt6,2022-03-21T15:20:39.378Z,"25 km WSW of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-21T15:09:40.730Z,32.4013333,-115.233,6.86,2.43,ml,25,80,0.06354,0.26,ci,ci39973455,2022-03-21T20:19:03.761Z,"6km NW of Delta, B.C., MX",earthquake,0.4,0.93,0.185,25,reviewed,ci,ci
2022-03-21T15:03:28.360Z,33.9676667,-117.1508333,14.3,1.02,ml,26,129,0.115,0.16,ci,ci39973447,2022-03-21T19:33:16.932Z,"8km ENE of Moreno Valley, CA",earthquake,0.28,0.76,0.208,12,reviewed,ci,ci
2022-03-21T15:01:19.617Z,58.6764,-153.3949,8.1,1.8,ml,,,,0.78,ak,ak0223ojxish,2022-03-21T15:18:46.149Z,"74 km NNW of Aleneva, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T14:57:57.340Z,19.3445,-155.132833333333,5.3,1.77,ml,44,115,,0.14,hv,hv72958032,2022-03-21T22:10:33.180Z,"13 km S of Fern Forest, Hawaii",earthquake,0.26,0.47,0.0645884016222551,7,reviewed,hv,hv
2022-03-21T14:56:43.300Z,33.4808333,-116.4398333,12.12,0.8,ml,30,75,0.04407,0.16,ci,ci39973431,2022-03-21T19:22:14.077Z,"23km ESE of Anza, CA",earthquake,0.24,0.57,0.117,8,reviewed,ci,ci
2022-03-21T14:56:01.119Z,12.2414,144.4745,10,4.9,mb,,84,1.393,0.38,us,us6000h6ee,2022-03-21T15:33:39.040Z,"115 km S of Merizo Village, Guam",earthquake,6.9,1.7,0.046,154,reviewed,us,us
2022-03-21T14:53:20.890Z,38.8271675,-122.8018341,2.4,0.85,md,13,69,0.007458,0.02,nc,nc73708421,2022-03-21T15:26:14.773Z,"7km NW of The Geysers, CA",earthquake,0.29,0.65,,1,automatic,nc,nc
2022-03-21T14:42:25.802Z,31.61476855,-103.973399,7.159887695,2.1,ml,14,72,0.1055355764,0.1,tx,tx2022fplw,2022-03-22T12:32:04.206Z,"36 km WSW of Mentone, Texas",earthquake,0.7313237294,1.294570019,0.1,7,reviewed,tx,tx
2022-03-21T14:38:04.950Z,35.667,-117.5631667,7.39,1.18,ml,29,72,0.08235,0.15,ci,ci39973415,2022-03-21T19:14:06.157Z,"11km ENE of Ridgecrest, CA",earthquake,0.18,0.74,0.144,13,reviewed,ci,ci
2022-03-21T14:24:30.625Z,61.5504,-146.3078,19.4,2.3,ml,,,,0.85,ak,ak0223ojh1je,2022-03-21T14:31:06.724Z,"46 km N of Valdez, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-21T14:00:38.940Z,19.1886672973633,-155.484832763672,33.1300010681152,2.13000011,md,42,143,,0.109999999,hv,hv72957967,2022-03-21T14:03:47.860Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.55,0.879999995,1.84000003,18,automatic,hv,hv
2022-03-21T13:59:25.478Z,64.8512,-149.0197,18.4,1.1,ml,,,,0.77,ak,ak0223oj33l1,2022-03-21T14:02:09.027Z,"28 km N of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T13:55:12.300Z,19.1790008544922,-155.481170654297,33.1199989318848,2.04999995,md,32,155,,0.119999997,hv,hv72957957,2022-03-21T13:58:23.790Z,"2 km S of Pāhala, Hawaii",earthquake,0.73,0.680000007,1.01999998,3,automatic,hv,hv
2022-03-21T13:46:24.580Z,19.5296666666667,-155.253166666667,12.09,2.19,ml,48,55,,0.12,hv,hv72957942,2022-03-21T23:37:24.750Z,"9 km NNW of Volcano, Hawaii",earthquake,0.24,0.38,0.178559944936513,13,reviewed,hv,hv
2022-03-21T13:43:56.367Z,35.6511,75.1285,10,4.4,mb,,112,2.516,0.17,us,us6000h6e3,2022-03-21T14:38:11.583Z,"60 km NW of Skardu, Pakistan",earthquake,9.7,2,0.24,6,reviewed,us,us
2022-03-21T13:39:40.640Z,19.2426662445068,-155.392837524414,33.3499984741211,2.36,ml,46,138,,0.119999997,hv,hv72957937,2022-03-21T13:45:11.770Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.49,0.670000017,3.68,6,automatic,hv,hv
2022-03-21T13:39:33.970Z,52.3151666666667,-174.017166666667,19.04,0.75,ml,5,259,,0.06,av,av91518626,2022-03-23T00:14:31.550Z,"18 km NE of Atka, Alaska",earthquake,1.02,0.67,0.23421042196162,6,reviewed,av,av
2022-03-21T13:36:45.842Z,62.3974,-148.3548,41.5,1.3,ml,,,,0.19,ak,ak0223oiy7oo,2022-03-21T13:42:26.596Z,"67 km N of Chickaloon, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-03-21T13:31:45.580Z,38.8243333,-122.7661667,2.32,0.4,md,17,78,0.006791,0.02,nc,nc73708416,2022-03-21T20:25:24.209Z,"4km W of Cobb, CA",earthquake,0.22,0.5,0.173,3,reviewed,nc,nc
2022-03-21T13:19:53.274Z,62.4915,-149.3236,9.9,1.6,ml,,,,0.44,ak,ak0223oiul34,2022-03-21T13:39:59.266Z,"40 km E of Chase, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T13:15:33.879Z,59.2791,-153.1009,78.4,1.5,ml,,,,0.64,ak,ak0223oitoqg,2022-03-21T13:29:47.804Z,"67 km W of Nanwalek, Alaska",earthquake,,1,,,automatic,ak,ak
2022-03-21T13:14:04.501Z,64.4052,-145.5621,12.3,1.4,ml,,,,0.56,ak,ak0223oiteqo,2022-03-21T13:27:22.411Z,"31 km NNE of Big Delta, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-21T13:13:30.420Z,59.7046666666667,-153.392,14.93,0.83,ml,7,252,,0.28,av,av91518606,2022-03-23T00:10:08.720Z,"41 km ESE of Pedro Bay, Alaska",earthquake,2.91,1.58,0.1451532743135,7,reviewed,av,av
2022-03-21T13:13:26.110Z,45.8666667,-113.5656667,6.24,1.22,ml,10,149,0.577,0.09,mb,mb80541114,2022-03-21T16:56:19.090Z,"29 km NNW of Wisdom, Montana",earthquake,0.7,3.15,0.109,3,reviewed,mb,mb
2022-03-21T13:11:51.180Z,38.8320007,-122.8101654,2.3,0.85,md,7,111,0.008593,0.01,nc,nc73708411,2022-03-21T13:33:16.129Z,"8km W of Cobb, CA",earthquake,0.48,1.17,,1,automatic,nc,nc
2022-03-21T13:05:54.890Z,38.842,-122.8748333,2.94,0.19,md,27,82,0.005247,0.05,nc,nc73708406,2022-03-21T17:58:06.411Z,"12km NW of The Geysers, CA",earthquake,0.2,0.22,0.162,5,reviewed,nc,nc
2022-03-21T13:04:16.266Z,61.608,-149.8709,32.6,1.6,ml,,,,0.84,ak,ak0223oirahm,2022-03-21T13:09:02.941Z,"3 km SW of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T12:59:58.490Z,19.3648333333333,-155.085,7.81,0.93,md,10,155,,0.09,hv,hv72957907,2022-03-21T21:44:28.490Z,"12 km SSE of Fern Forest, Hawaii",earthquake,1.04,0.59,0.1616195896198,5,reviewed,hv,hv
2022-03-21T12:58:31.478Z,61.0508,-149.8442,42,1.3,ml,,,,0.48,ak,ak0223oihgq3,2022-03-21T13:07:44.745Z,"18 km NW of Hope, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-21T12:56:13.180Z,39.4235,-110.3196667,-1.31,1.45,md,5,181,0.004251,0.02,uu,uu60486567,2022-03-21T16:51:44.150Z,"15 km SSE of Sunnyside, Utah",earthquake,1.78,0.39,0.094,4,reviewed,uu,uu
2022-03-21T12:49:05.470Z,19.4313333333333,-154.898,3.74,1.21,md,7,284,,0.08,hv,hv72957897,2022-03-21T21:17:51.850Z,"4 km SSE of Leilani Estates, Hawaii",earthquake,1.05,1.41,0.173786192649759,4,reviewed,hv,hv
2022-03-21T12:43:57.587Z,59.8477,-152.9854,100.3,0.7,ml,,,,0.87,ak,ak0223oieazn,2022-03-21T13:04:07.960Z,"63 km E of Pedro Bay, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-21T12:43:13.500Z,38.8962,-119.6253,2.6,1.5,ml,25,62.23,0.013,0.1664,nn,nn00835729,2022-03-22T02:38:31.019Z,"4 km NNE of Carter Springs, Nevada",earthquake,,0.9,0.23,11,reviewed,nn,nn
2022-03-21T12:39:16.749Z,64.8884,-148.9447,0,1.6,ml,,,,1.1,ak,ak0223oidczn,2022-03-21T12:55:00.367Z,"32 km NNE of Four Mile Road, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-21T12:34:36.670Z,35.7921667,-121.3901667,5.5,2.19,md,53,187,0.2215,0.06,nc,nc73708401,2022-03-22T00:54:14.251Z,"24km NW of San Simeon, CA",earthquake,0.2,0.89,0.14,55,reviewed,nc,nc
2022-03-21T12:31:53.384Z,23.8783,122.2934,10,4.4,mb,,152,0.703,0.67,us,us6000h6dt,2022-03-21T12:49:48.040Z,"70 km E of Hualien City, Taiwan",earthquake,4.3,1.9,0.138,15,reviewed,us,us
2022-03-21T12:27:10.020Z,58.2735,-154.983333333333,2.74,-0.12,ml,6,137,,0.15,av,av91052338,2022-03-23T01:57:47.110Z,"84 km NNW of Karluk, Alaska",earthquake,0.32,0.53,0.265707353364624,6,reviewed,av,av
2022-03-21T12:14:56.430Z,19.1708335876465,-155.461334228516,32.560001373291,1.89999998,md,32,163,,0.119999997,hv,hv72957877,2022-03-21T12:18:15.740Z,"3 km SSE of Pāhala, Hawaii",earthquake,0.74,1,0.629999995,3,automatic,hv,hv
2022-03-21T12:12:03.120Z,37.6278333,-122.0666667,0.95,0.93,md,14,189,0.02929,0.1,nc,nc73708396,2022-03-21T17:02:16.356Z,"2km SSE of Hayward, CA",earthquake,0.47,0.35,0.17,8,reviewed,nc,nc
2022-03-21T12:11:42.990Z,61.513,-149.8881,35.4,1.2,ml,,,,0.43,ak,ak0223oi7eyj,2022-03-21T12:14:33.238Z,"3 km ESE of Big Lake, Alaska",earthquake,,7.8,,,automatic,ak,ak
2022-03-21T12:09:25.440Z,43.6185,-111.1028333,6.13,0.91,ml,9,155,0.059,0.13,mb,mb80541084,2022-03-21T15:10:06.800Z,"1 km NNE of Victor, Idaho",earthquake,0.47,0.98,0.091,6,reviewed,mb,mb
2022-03-21T11:58:16.160Z,38.833168,-122.8813324,2.58,0.75,md,18,66,0.005312,0.02,nc,nc73708391,2022-03-21T12:14:15.627Z,"12km ENE of Cloverdale, CA",earthquake,0.28,0.56,0.12,4,automatic,nc,nc
2022-03-21T11:57:01.280Z,35.8093333,-117.6328333,6.48,0.96,ml,16,73,0.02941,0.14,ci,ci39973359,2022-03-21T16:57:37.219Z,"21km WNW of Searles Valley, CA",earthquake,0.19,0.39,0.197,7,reviewed,ci,ci
2022-03-21T11:56:27.030Z,37.6426667,-122.0548333,2.6,2.04,md,68,32,0.01519,0.16,nc,nc73708386,2022-03-22T03:26:07.994Z,"2km E of Hayward, CA",earthquake,0.16,0.37,0.182,49,reviewed,nc,nc
2022-03-21T11:51:55.170Z,33.7013333,-116.718,17.37,0.69,ml,24,64,0.01032,0.11,ci,ci39973351,2022-03-21T16:55:19.555Z,"4km S of Idyllwild, CA",earthquake,0.24,0.34,0.11,8,reviewed,ci,ci
2022-03-21T11:38:37.410Z,46.19,-122.17366666666666,4.39,0.6900000000000001,ml,13,111,0.01544,0.14,uw,uw61814967,2022-03-21T17:55:35.290Z,"37 km NE of Amboy, Washington",earthquake,0.55,0.47,0.19139621891742997,7,reviewed,uw,uw
2022-03-21T11:32:07.352Z,15.1661,-91.6127,171.83,4.8,mb,,153,1.218,1.02,us,us6000h6dj,2022-03-21T22:48:09.243Z,"5 km SSE of Sipacapa, Guatemala",earthquake,12.5,8.3,0.032,307,reviewed,us,us
2022-03-21T11:25:33.880Z,38.8241667,-122.7648333,2.11,1.28,md,44,45,0.007441,0.04,nc,nc73708381,2022-03-21T22:37:14.325Z,"4km W of Cobb, CA",earthquake,0.16,0.23,0.183,11,reviewed,nc,nc
2022-03-21T11:25:02.100Z,38.7859993,-122.7805023,2.46,0.83,md,12,110,0.009219,0.02,nc,nc73708376,2022-03-21T11:41:24.431Z,"2km WNW of The Geysers, CA",earthquake,0.36,0.66,0.45,2,automatic,nc,nc
2022-03-21T11:22:58.180Z,35.6633333,-117.487,6.09,-0.05,ml,7,162,0.07928,0.06,ci,ci39973343,2022-03-21T16:50:04.736Z,"14km SSW of Searles Valley, CA",earthquake,0.4,0.69,0.033,3,reviewed,ci,ci
2022-03-21T11:21:00.499Z,38.5229,-119.5111,5.4,1.2,ml,18,72.65,0.06,0.0771,nn,nn00835726,2022-03-22T02:38:24.584Z,"3 km WNW of Walker, California",earthquake,,1,0.41,5,reviewed,nn,nn
2022-03-21T11:20:49.946Z,-17.9943,-178.4245,582.65,4.2,mb,,125,3.363,0.55,us,us6000h6dh,2022-03-21T11:37:35.040Z,"239 km E of Levuka, Fiji",earthquake,13.7,9.4,0.062,72,reviewed,us,us
2022-03-21T11:19:09.920Z,46.19866666666667,-122.17116666666666,5.58,0.71,ml,13,83,0.01372,0.1,uw,uw61814962,2022-03-21T18:04:32.610Z,"38 km NNE of Amboy, Washington",earthquake,0.41,0.51,0.08473327126556512,7,reviewed,uw,uw
2022-03-21T11:11:04.850Z,38.8293333,-122.813,2.45,0.47,md,23,44,0.006355,0.03,nc,nc73708371,2022-03-21T17:51:35.607Z,"8km NW of The Geysers, CA",earthquake,0.17,0.28,0.086,3,reviewed,nc,nc
2022-03-21T10:50:50.030Z,37.644,-122.0551667,1.62,1.65,md,39,75,0.01385,0.13,nc,nc73708366,2022-03-21T23:58:12.939Z,"2km E of Hayward, CA",earthquake,0.18,0.46,0.196,29,reviewed,nc,nc
2022-03-21T10:48:56.210Z,37.6378333,-122.0531667,2.26,1.57,md,41,41,0.02018,0.09,nc,nc73708361,2022-03-21T21:38:11.981Z,"2km ESE of Hayward, CA",earthquake,0.15,0.26,0.203,25,reviewed,nc,nc
2022-03-21T10:48:32.050Z,19.201000213623,-155.494338989258,31.1700000762939,2.22,ml,44,71,,0.119999997,hv,hv72957812,2022-03-21T10:54:02.830Z,"1 km W of Pāhala, Hawaii",earthquake,0.46,0.769999981,3.77,6,automatic,hv,hv
2022-03-21T10:36:38.750Z,19.8695,-155.576166666667,23.96,2.56,ml,52,120,,0.12,hv,hv72957797,2022-03-22T00:30:47.828Z,"19 km SSE of Waimea, Hawaii",earthquake,0.36,0.72,0.133152659614938,12,reviewed,hv,hv
2022-03-21T10:22:24.680Z,19.8625,-155.569833333333,21.89,1.63,md,34,159,,0.12,hv,hv72957772,2022-03-24T02:44:45.890Z,"20 km SSE of Waimea, Hawaii",earthquake,0.51,0.77,0.0992074729608563,15,reviewed,hv,hv
2022-03-21T10:16:51.088Z,40.303,-119.8646,7,0.2,ml,3,281.58,0.167,0.0542,nn,nn00835875,2022-03-23T21:03:37.196Z,"29 km NE of Herlong, California",earthquake,,18.1,0,1,reviewed,nn,nn
2022-03-21T09:59:00.280Z,19.1831665039062,-155.494995117188,31.3500003814697,2.41,ml,48,88,,0.150000006,hv,hv72957747,2022-03-21T10:04:30.200Z,"2 km SW of Pāhala, Hawaii",earthquake,0.51,0.670000017,3.07,16,automatic,hv,hv
2022-03-21T09:58:28.840Z,19.1798324584961,-155.485336303711,28.0200004577637,2.41,ml,12,207,,0.119999997,hv,hv72957742,2022-03-21T10:03:59.400Z,"2 km SSW of Pāhala, Hawaii",earthquake,1.23,1.16999996,2.9,18,automatic,hv,hv
2022-03-21T09:49:34.570Z,19.1873340606689,-155.485992431641,32.0099983215332,1.86,ml,42,76,,0.129999995,hv,hv72957732,2022-03-21T09:55:22.957Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.59,0.810000002,4.52,4,automatic,hv,hv
2022-03-21T09:46:03.074Z,62.8896,-149.5929,78.2,1.5,ml,,,,0.57,ak,ak0223ogmj4a,2022-03-21T09:54:56.427Z,"55 km NNE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-21T09:45:47.580Z,17.9846666666667,-66.9766666666667,3.78,1.98,md,3,175,,0.03,pr,pr71341078,2022-03-21T09:56:56.430Z,"6 km W of Fuig, Puerto Rico",earthquake,1.67,3.18,0.00227788632254255,3,reviewed,pr,pr
2022-03-21T09:41:13.976Z,64.8103,-147.3872,4.1,0.7,ml,,,,0.48,ak,ak0223oglhdx,2022-03-21T09:54:26.435Z,"6 km NNW of North Pole, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-21T09:33:28.760Z,33.9863333,-116.8306667,9.62,0.9,ml,26,60,0.05227,0.1,ci,ci39973335,2022-03-21T19:39:05.502Z,"8km NNE of Banning, CA",earthquake,0.17,0.39,0.114,17,reviewed,ci,ci
2022-03-21T09:29:08.944Z,61.6901,-151.6063,91,1.6,ml,,,,0.47,ak,ak0223ogiwer,2022-03-21T09:44:33.861Z,"35 km SSW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-21T09:28:57.500Z,36.36416667,-98.159,6.16,1.22,ml,38,84,0.03959223065,0.42,ok,ok2022fpbn,2022-03-22T14:12:24.211Z,"2 km SE of Meno, Oklahoma",earthquake,,0.9,0.16,16,reviewed,ok,ok
2022-03-21T09:07:02.260Z,19.2096666666667,-155.4305,33.65,2.66,ml,53,135,,0.12,hv,hv72957702,2022-03-23T04:15:13.180Z,"5 km E of Pāhala, Hawaii",earthquake,0.45,0.52,0.134715102637998,31,reviewed,hv,hv
2022-03-21T09:06:08.478Z,64.1605,-148.2938,11.9,0.8,ml,,,,0.81,ak,ak0223ogdyv5,2022-03-21T16:29:01.462Z,"43 km ENE of Ferry, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-03-21T09:06:04.540Z,19.869,-155.575166666667,23.23,1.93,md,40,120,,0.11,hv,hv72957697,2022-03-24T02:12:43.970Z,"19 km SSE of Waimea, Hawaii",earthquake,0.39,0.74,0.090728821228521,18,reviewed,hv,hv
2022-03-21T08:58:34.698Z,61.6666,-149.6311,19.9,2.3,ml,,,,0.88,ak,ak0223og3ql1,2022-03-21T09:32:27.686Z,"4 km NNW of Meadow Lakes, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-21T08:52:38.970Z,48.865833333333335,-122.7205,20.24,1.87,ml,31,58,0.02286,0.16,uw,uw61814957,2022-03-21T18:40:07.190Z,"6 km SSE of Birch Bay, Washington",earthquake,0.36,0.55,0.1486344479568451,6,reviewed,uw,uw
2022-03-21T08:46:54.450Z,48.318666666666665,-122.109,12.15,1.25,ml,16,93,0.05529,0.1,uw,uw61814952,2022-03-21T19:23:38.400Z,"6 km W of Lake Cavanaugh, Washington",earthquake,0.47,0.8,0.17610051188482045,3,reviewed,uw,uw
2022-03-21T08:42:27.205Z,60.9301,-149.2306,19.2,1.9,ml,,,,0.92,ak,ak0223og0aj7,2022-03-21T08:49:10.890Z,"3 km WSW of Girdwood, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T08:42:17.880Z,18.5888,-68.9338,104,4.06,md,26,153,0.5575,0.03,pr,pr2022080000,2022-03-21T18:59:09.051Z,"4 km E of Guaymate, Dominican Republic",earthquake,0.96,0.52,0.13,18,reviewed,pr,pr
2022-03-21T08:31:58.570Z,40.7213333,-124.0215,27.45,2.63,md,28,52,0.09621,0.14,nc,nc73708346,2022-03-21T12:47:25.842Z,"11km E of Pine Hills, CA",earthquake,0.45,0.8,0.139,48,reviewed,nc,nc
2022-03-21T08:26:01.660Z,18.0398333333333,-66.891,19.7,2.45,md,12,53,,0.21,pr,pr71341058,2022-03-21T09:10:28.258Z,"1 km E of Lluveras, Puerto Rico",earthquake,0.63,0.71,0.0436680238067986,4,reviewed,pr,pr
2022-03-21T08:21:20.880Z,38.7868347,-122.7816696,1.29,0.57,md,7,109,0.007999,0.02,nc,nc73708341,2022-03-21T08:54:13.481Z,"2km WNW of The Geysers, CA",earthquake,0.39,0.66,0.34,2,automatic,nc,nc
2022-03-21T08:19:13.417Z,32.38677979,-101.6133527,0.3179117839,2.6,ml,17,86,0.1810457769,0.2,tx,tx2022foze,2022-03-23T17:59:53.862Z,"18 km SSE of Ackerly, Texas",earthquake,1.242749939,1.0314587230000003,0.2,13,reviewed,tx,tx
2022-03-21T08:04:43.810Z,35.8706667,-117.6758333,7.78,0.49,ml,13,88,0.07979,0.09,ci,ci39973327,2022-03-21T16:51:44.057Z,"22km ESE of Little Lake, CA",earthquake,0.18,0.46,0.058,4,reviewed,ci,ci
2022-03-21T07:51:25.330Z,37.5518333,-119.0073333,3.79,1.64,md,22,100,0.06185,0.09,nc,nc73708336,2022-03-21T16:36:16.195Z,"10km SSW of Mammoth Lakes, CA",earthquake,0.38,1.35,0.082,18,reviewed,nc,nc
2022-03-21T07:31:25.950Z,35.9023333,-117.6885,4.06,0.59,ml,12,75,0.055,0.07,ci,ci39973319,2022-03-21T19:35:59.474Z,"20km E of Little Lake, CA",earthquake,0.16,0.48,0.129,5,reviewed,ci,ci
2022-03-21T07:28:38.390Z,36.3378333,-89.4153333,4.17,1.94,md,21,132,0.0338,0.17,nm,nm60377277,2022-03-21T12:32:11.790Z,"6 km SE of Tiptonville, Tennessee",earthquake,0.3,0.4,0.075,17,reviewed,nm,nm
2022-03-21T07:26:49.750Z,33.1636667,-115.6303333,5.46,1.24,ml,22,70,0.01848,0.16,ci,ci39973311,2022-03-21T16:45:17.713Z,"12km WNW of Calipatria, CA",earthquake,0.2,0.26,0.103,6,reviewed,ci,ci
2022-03-21T07:20:34.641Z,38.5285,-119.4049,5.4,1.5,ml,21,75.72,0.036,0.1827,nn,nn00835721,2022-03-22T02:38:18.407Z,"6 km ENE of Walker, California",earthquake,,1.5,0.25,8,reviewed,nn,nn
2022-03-21T07:18:53.350Z,35.673,-117.5141667,9.85,1.09,ml,23,93,0.09613,0.13,ci,ci39973303,2022-03-21T19:34:24.880Z,"14km SW of Searles Valley, CA",earthquake,0.23,0.61,0.173,14,reviewed,ci,ci
2022-03-21T07:15:11.250Z,38.8323326,-122.8180008,2.01,0.36,md,8,83,0.01086,0.01,nc,nc73708331,2022-03-21T07:47:20.123Z,"8km NW of The Geysers, CA",earthquake,0.45,1.2,,1,automatic,nc,nc
2022-03-21T07:08:58.100Z,47.089333333333336,-122.0485,15.47,0.67,ml,14,153,0.1053,0.09,uw,uw61814942,2022-03-21T17:28:12.900Z,"1 km NNE of Carbonado, Washington",earthquake,0.42,0.59,0.019778563195915533,3,reviewed,uw,uw
2022-03-21T07:05:56.590Z,35.10966667,-95.5335,8.44,0.78,ml,24,216,0.106179164,0.31,ok,ok2022fowu,2022-03-22T13:59:46.958Z,"12 km E of Crowder, Oklahoma",earthquake,,2.3,0.18,5,reviewed,ok,ok
2022-03-21T07:05:11.466Z,59.9937,-151.6555,30.8,1.5,ml,,,,0.56,ak,ak0223of6w7i,2022-03-21T07:12:23.171Z,"6 km S of Ninilchik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-21T06:55:11.000Z,17.9488333333333,-66.9373333333333,13.86,2.05,md,3,218,,0.04,pr,pr71341053,2022-03-21T07:44:18.600Z,"4 km SW of Guánica, Puerto Rico",earthquake,2.75,1.03,0.138816509403991,3,reviewed,pr,pr
